City of Bloomington Traffic Counts,,,,,,,,,,,,,,,,,,
Loc ID,County,Community,Functional Class,Rural Urban,On,From,To,Approach,At,Dir,Directions,Category,LRS ID,LRS Loc Pt,Latitude,Longitude,Latest,Latest Date
rcl922,Monroe,Bloomington,-,,Claybridge Drive,,,,From E. Canada Dr. to E. Caray Ct.,2-WAY,,,,,39.12762051,-86.50632825,262,1/1/2010
s4340,Monroe,Bloomington,-,,Covenanter Drive,,,,W. of S. Pickwick Place,2-WAY,,,,,39.15461946,-86.50563292,1233,1/1/2010
s4341,Monroe,Bloomington,-,,Covenanter Drive,,,,From S. Pickwick Pl. to S. Nota Dr.,2-WAY,,,,,39.15530735,-86.50392709,1170,1/1/2010
s4543,Monroe,Bloomington,-,,Atwater Avenue,,,,W. of Rose,2-WAY,,,,,39.16309857,-86.51156966,5427,1/1/2010
t4224,Monroe,Bloomington,-,,Valley Forge Road,,,,North of Moores Pike,2-WAY,,,,,39.15079583,-86.50299381,168,1/1/2010
t426,Monroe,Bloomington,-,,Sare Road,,,,South of Moore's Pike,2-WAY,,,,,39.14977713,-86.49887448,12474,1/1/2010
t4322,Monroe,Bloomington,-,,Rechter Road,,,,South of Covenanter,2-WAY,,,,,39.15515356,-86.49953328,402,1/1/2010
t4352,Monroe,Bloomington,-,,College Mall Road,,,,North of Covenanter,2-WAY,,,,,39.15665291,-86.4977692,21384,1/1/2010
t4524,Monroe,Bloomington,-,,Williamsburg Drive,,,,From E. 3rd St. to E. Longview Dr.,2-WAY,,,,,39.16561778,-86.49660524,1788,1/1/2010
t455,Monroe,Bloomington,-,,Overhill Drive,,,,North of 3rd St.,2-WAY,,,,,39.16471265,-86.50173156,384,1/1/2010
u4413,Monroe,Bloomington,-,,Brownridge Road,,,,From S. Pleasant Ridge Rd. to S. Meadowbrook Dr.,2-WAY,,,,,39.15922581,-86.48802424,36,1/1/2010
u4420,Monroe,Bloomington,-,,Pleasant Ridge Road,,,,From E. Brownridge Rd. to E. 3rd St.,2-WAY,,,,,39.16169811,-86.48894859,278,1/1/2010
u4421,Monroe,Bloomington,-,,Pleasant Ridge Road,,,,From E. Adair Ln. to E. Brownridge Rd.,2-WAY,,,,,39.15909616,-86.4887374,190,1/1/2010
u443,Monroe,Bloomington,-,,Meadowbrook Drive,,,,From E. Brighton Ave. to E. Brownridge Rd.,2-WAY,,,,,39.15841973,-86.48726558,221,1/1/2010
u444,Monroe,Bloomington,-,,Meadowbrook Drive,,,,From E. Brownridge Rd. to E. Brownridge Rd.,2-WAY,,,,,39.15972831,-86.48728727,244,1/1/2010
u446,Monroe,Bloomington,-,,Meadowbrook Drive,,,,From S. Reisner Rd. to E. Cameron Ave.,2-WAY,,,,,39.16184778,-86.48602193,108,1/1/2010
u449,Monroe,Bloomington,-,,Brownridge Road,,,,From S. Meadowbrook Dr. to S. Ravencrest Ave.,2-WAY,,,,,39.16029585,-86.48644264,147,1/1/2010
u4541,Monroe,Bloomington,-,,Morningside Drive,,,,From N. Concord Rd. to N. Glenwood Ave.,2-WAY,,,,,39.16624715,-86.48589283,261,1/1/2010
u4546,Monroe,Bloomington,-,,Lonview Avenue,,,,From N. Concord Rd. to N. Glenwood Ave. E.,2-WAY,,,,,39.16718324,-86.48574728,302,1/1/2010
u4547,Monroe,Bloomington,-,,Lonview Avenue,,,,From N. Lexington Dr. to N. Concord Rd.,2-WAY,,,,,39.16746994,-86.4879256,403,1/1/2010
v4527,Monroe,Bloomington,-,,Smith Road,,,,S. of Morningside,2-WAY,,,,,39.16524086,-86.48127869,8778,1/1/2010
v453,Monroe,Bloomington,-,,Morningside Drive,,,,West of Smith,2-WAY,,,,,39.16625443,-86.48202005,705,1/1/2010
v4539,Monroe,Bloomington,-,,Smith Road,,,,N. of 3rd St.,2-WAY,,,,,39.16359974,-86.48096822,6626,1/1/2010
k451,Monroe,Bloomington,-,,Belle Avenue,,,,From S. Parkway Dr. to S. Harvey Dr.,2-WAY,,,,,39.16328584,-86.58844203,1778,1/1/2009
k482,Monroe,Bloomington,-,,Vernal Pike,,,,From N. Loesch Rd. to N. Curry Pike,2-WAY,,,,,39.17919803,-86.58707614,3544,1/1/2009
l412,Monroe,Bloomington,-,,Curry Pike,,,,South of Industrial Boulevarde,2-WAY,,,,,39.14293999,-86.58261436,9756,1/1/2009
l4418,Monroe,Bloomington,-,,Village Drive,,,,From W. Loroy Ave. to W. Highland Ct.,2-WAY,,,,,39.16118947,-86.5837816,260,1/1/2009
l4421,Monroe,Bloomington,-,,Hickory Drive,,,,From W. Middle Ct. to W. Highland Ct.,2-WAY,,,,,39.16129047,-86.58584555,387,1/1/2009
l4427,Monroe,Bloomington,-,,Western Drive,,,,From W. Middle Ct. to W. Belle Ave.,2-WAY,,,,,39.16155319,-86.58687782,264,1/1/2009
l4428,Monroe,Bloomington,-,,Harvey Drive,,,,From W. Sunset Ave. to W. Belle Ave.,2-WAY,,,,,39.16224412,-86.58792182,265,1/1/2009
l4429,Monroe,Bloomington,-,,Harvey Drive,,,,From W. Middle Ct. to W. Sunset Ave.,2-WAY,,,,,39.16035445,-86.58789901,251,1/1/2009
n4325,Monroe,Bloomington,-,,Allen Street,,,,From S. Beechtree Ln. to S. Timothy Ct.,2-WAY,,,,,39.15599145,-86.55814301,3508,1/1/2009
o4319,Monroe,Bloomington,-,,Allen Street,,,,From S. Adams St. to S. Larkspur Ln.,2-WAY,,,,,39.15579434,-86.54926222,4404,1/1/2009
o4410,Monroe,Bloomington,-,,2nd Street,,,,From S. Patterson Dr. to S. Walker St.,2-WAY,,,,,39.16122489,-86.54737037,16395,1/1/2009
o4723,Monroe,Bloomington,-,,Monroe Street,,,,South of 16th St.,2-WAY,,,,,39.178194,-86.54708941,3248,1/1/2009
o507,Monroe,Bloomington,-,,Arlington Road,,,,From N. Prow Rd. to Corpline,2-WAY,,,,,39.19312547,-86.5533963,5761,1/1/2009
o521,Monroe,Bloomington,-,,Kinser Pike,,,,From N. Kinser Pike to W. Rosewood Dr.,2-WAY,,,,,39.20320595,-86.54733484,2027,1/1/2009
o534,Monroe,Bloomington,-,,Acuff Road,,,,From N. S.R. 37 to N. Prow Rd.,2-WAY,,,,,39.20839545,-86.55285255,2163,1/1/2009
p333,Monroe,Bloomington,-,,Rogers Street,,,,W. of Old S.R. 37,2-WAY,,,,,39.10059641,-86.53866323,1193,1/1/2009
p351,Monroe,Bloomington,-,,Church Lane,,,,West of Rogers,2-WAY,,,,,39.10739655,-86.54680371,2279,1/1/2009
p3611,Monroe,Bloomington,-,,That Road,,,,W. of Rogers St.,2-WAY,,,,,39.11456404,-86.54345461,3868,1/1/2009
p389,Monroe,Bloomington,-,,Rogers Street,,,,From W. Terrace Dr. to W. Lois Ln.,2-WAY,,,,,39.12861992,-86.5386901,5790,1/1/2009
p416,Monroe,Bloomington,-,,Rogers Street,,,,From W. Coolidge Dr. to W. Joy St.,2-WAY,,,,,39.14184044,-86.53887999,6948,1/1/2009
p4437,Monroe,Bloomington,-,,Wylie Street,,,,From S. Fairview St. to S. Rogers St.,2-WAY,,,,,39.15837088,-86.5398589,140,1/1/2009
p4438,Monroe,Bloomington,-,,Wylie Street,,,,From W. 1st St. to S. Fairview St.,2-WAY,,,,,39.15841077,-86.54271223,302,1/1/2009
p45110,Monroe,Bloomington,-,,3rd Street,,,,From S. Buckner St. to S. Euclid Ave.,2-WAY,,,,,39.16432431,-86.54398818,1468,1/1/2009
p454,Monroe,Bloomington,-,,Walker Street,,,,From W. Smith Ave. to W. 3rd St.,2-WAY,,,,,39.16360442,-86.54625229,4681,1/1/2009
p456,Monroe,Bloomington,-,,3rd Street,,,,From S. Walker St. to S. Davisson St.,2-WAY,,,,,39.16433796,-86.5459702,1170,1/1/2009
p4626,Monroe,Bloomington,-,,Rogers Street,,,,From W. 10th St. to W. 11th St.,2-WAY,,,,,39.17233671,-86.53858895,8681,1/1/2009
p4668,Monroe,Bloomington,-,,11th Street,,,,From N. Fairview St. to N. Rogers St.,2-WAY,,,,,39.17326585,-86.53972852,4218,1/1/2009
p4765,Monroe,Bloomington,-,,Madison Street,,,,From N. Rogers St. to W. 14th St.,2-WAY,,,,,39.17492526,-86.53805136,7902,1/1/2009
p487,Monroe,Bloomington,-,,17th Street,,,,From N. Maple St. to N. Jackson St.,2-WAY,,,,,39.1790222,-86.54085387,10329,1/1/2009
p5014,Monroe,Bloomington,-,,Kinser Pike,,,,North of Skyline Dr.,2-WAY,,,,,39.19251147,-86.53790306,5763,1/1/2009
q405,Monroe,Bloomington,-,,Walnut Street,,,,From W. Country Club Dr. to S. Walnut St. Pike,2-WAY,,,,,39.13675656,-86.53079629,18644,1/1/2009
q408,Monroe,Bloomington,-,,Walnut Street Pike,,,,From E. Winslow Rd. to S. Walnut St.,2-WAY,,,,,39.13691218,-86.52954013,3582,1/1/2009
q4253,Monroe,Bloomington,-,,Henderson Street,,,,From E. Hillside Dr. to E. Brenda Ln.,2-WAY,,,,,39.15118455,-86.52695847,6246,1/1/2009
q4410,Monroe,Bloomington,-,,2nd Street,,,,W. of Park,2-WAY,,,,,39.16134333,-86.52656319,4214,1/1/2009
q4438,Monroe,Bloomington,-,,Dodds Street,,,,From S. College Ave. to S. Walnut St.,2-WAY,,,,,39.15742065,-86.53402724,958,1/1/2009
q4483,Monroe,Bloomington,-,,Fess Avenue,,,,N. of University St.,2-WAY,,,,,39.16086003,-86.52592307,492,1/1/2009
q452,Monroe,Bloomington,-,,Hunter Avenue,,,,From S. Henderson St. to S. Fess Ave.,2-WAY,,,,,39.16225311,-86.52657515,434,1/1/2009
q4531,Monroe,Bloomington,-,,Dunn Street,,,,From E. Atwater Ave. to E. 3rd St.,2-WAY,,,,,39.16407702,-86.52819513,12336,1/1/2009
q4564,Monroe,Bloomington,-,,College Avenue,,,,From W. 4th St. to W. Kirkwood Ave.,2-WAY,,,,,39.16609166,-86.53488143,15609,1/1/2009
q4585,Monroe,Bloomington,-,,4th Street,,,,From S. College Ave. to S. Walnut St.,2-WAY,,,,,39.16558919,-86.53425842,4055,1/1/2009
q4586,Monroe,Bloomington,-,,4th Street,,,,From S. Walnut St. to S. Washington St.,2-WAY,,,,,39.16558169,-86.53299067,4655,1/1/2009
q459,Monroe,Bloomington,-,,Fess Avenue,,,,From E. Hunter Ave. to E. Atwater Ave.,2-WAY,,,,,39.16269389,-86.5259017,1020,1/1/2009
q468,Monroe,Bloomington,-,,Walnut Street,,,,From E. 7th St. to E. 8th St.,2-WAY,,,,,39.16902155,-86.53358321,15298,1/1/2009
q4725,Monroe,Bloomington,-,,Dunn Street,,,,From E. 16th St. to E. 17th St.,2-WAY,,,,,39.17839397,-86.528356,3418,1/1/2009
q4742,Monroe,Bloomington,-,,Indiana Avenue,,,,From E. 15th St. to E. 17th St.,2-WAY,,,,,39.17799406,-86.52704323,3980,1/1/2009
q4810,Monroe,Bloomington,-,,17th Street,,,,From N. College Ave. to N. Walnut St.,2-WAY,,,,,39.17899137,-86.5340985,11369,1/1/2009
q4842,Monroe,Bloomington,-,,College Avenue (West Lane),,,,S. of Bypass,2-WAY,,,,,39.18485652,-86.53458166,8772,1/1/2009
r4345,Monroe,Bloomington,-,,Southdowns Drive,,,,From S. Jordan Ave. to S. Mitchell St.,2-WAY,,,,,39.15546054,-86.51457731,469,1/1/2009
r441,Monroe,Bloomington,-,,2nd Street,,,,From S. Fess Ave. to S. Park Ave.,2-WAY,,,,,39.16132903,-86.52496571,3648,1/1/2009
r4568,Monroe,Bloomington,-,,Hunter Avenue,,,,From S. Fess Ave. to S. Park Ave.,2-WAY,,,,,39.16223923,-86.52496745,684,1/1/2009
r4569,Monroe,Bloomington,-,,Park Street,,,,South of Atwater Ave.,2-WAY,,,,,39.16267803,-86.52402106,799,1/1/2009
r4618,Monroe,Bloomington,-,,Fee Lane,,,,From E. 10th St. to E. 11th St.,2-WAY,,,,,39.17243883,-86.51895756,8644,1/1/2009
r4654,Monroe,Bloomington,-,,10th Street,,,,From N. Fee Ln. to N. Jordan Ave.,2-WAY,EB/WB,,,,39.17160182,-86.51733576,16051,1/1/2009
r469,Monroe,Bloomington,-,,Woodlawn Avenue,,,,From E. 10th St. to E. Cottage Grove Ave.,2-WAY,,,,,39.17208305,-86.52350926,2486,1/1/2009
r4718,Monroe,Bloomington,-,,Law Lane,,,,West of Jordan Ave.,2-WAY,,,,,39.17380365,-86.51778861,4953,1/1/2009
r4726,Monroe,Bloomington,-,,Fee Lane,,,,From E. Law Ln. to E. 13th St.,2-WAY,,,,,39.1745575,-86.51898739,9647,1/1/2009
r4727,Monroe,Bloomington,-,,Fee Lane,,,,South of 17th St.,2-WAY,,,,,39.17773447,-86.51883308,7604,1/1/2009
rcl1309,Monroe,Bloomington,-,,Kerr Creek Road,,,,From E. S.R. 46 to N. Getty's Creek Rd. 1.5 mi. North of 46,2-WAY,,,,,39.11319766,-86.47846903,130,1/1/2009
rcl1407,Monroe,Bloomington,-,,Arlington Road,,,,From Corpline to N. Prow Rd.,2-WAY,,,,,39.19128529,-86.55200683,4954,1/1/2009
rcl1448,Monroe,Bloomington,-,,Melville Cirlce,,,,From S. Hawksmoore Dr. to E. Rock Creek Dr.,2-WAY,,,,,39.14406791,-86.49966336,48,1/1/2009
rcl1452,Monroe,Bloomington,-,,Hawksmore Drive,,,,S. of Nora Hill Dr.,2-WAY,,,,,39.14470248,-86.5018063,343,1/1/2009
rcl1453,Monroe,Bloomington,-,,Ramsey Drive,,,,S. of Nora Hill Dr.,2-WAY,,,,,39.14501486,-86.50319985,239,1/1/2009
rcl1463,Monroe,Bloomington,-,,Renwick Boulevarde,,,,N. of Seminary Dr.,2-WAY,,,,,39.1468805,-86.50119153,816,1/1/2009
rcl1464,Monroe,Bloomington,-,,Ramsey Drive,,,,W. of Springhouse,2-WAY,,,,,39.14681917,-86.50274303,209,1/1/2009
rcl1494,Monroe,Bloomington,-,,Gordon Pike,,,,From S. Rogers St. to S. Walnut St.,2-WAY,,,,,39.12145736,-86.53242122,9289,1/1/2009
rcl471,Monroe,Bloomington,-,,4th Street,,,,From S. Gentry St. to S. College Ave.,2-WAY,,,,,39.16559749,-86.53524691,2955,1/1/2009
rcl487,Monroe,Bloomington,-,,College Avenue,,,,From S. Walnut St. to W. Dodds St.,2-WAY,,,,,39.15717981,-86.53386933,9860,1/1/2009
rcl911,Monroe,Bloomington,-,,Liberty Drive,,,,S. of SR 48,2-WAY,,,,,39.16325439,-86.5791594,10802,1/1/2009
rcl915,Monroe,Bloomington,-,,Patterson Drive,,,,From S. Madison St. to S. Morton St.,2-WAY,,,,,39.1534159,-86.53699236,12098,1/1/2009
s4216,Monroe,Bloomington,-,,Arden Drive,,,,From S. Greenfield Ct. to S. Sycamore Ct.,2-WAY,,,,,39.14730018,-86.50602696,397,1/1/2009
s4266,Monroe,Bloomington,-,,Sussex Drive,,,,From S. Montclair Ave. to E. Queens Way,2-WAY,,,,,39.1448041,-86.5062826,104,1/1/2009
s435,Monroe,Bloomington,-,,Mitchell Street,,,,From E. Ruby Ln. to E. Southdowns Dr.,2-WAY,,,,,39.15525639,-86.51392107,1054,1/1/2009
s4390,Monroe,Bloomington,-,,Southdowns Drive,,,,From S. Mitchell St. to E. Circle Dr.,2-WAY,,,,,39.15591062,-86.51360993,190,1/1/2009
s4423,Monroe,Bloomington,-,,High Street,,,,From E. 2nd St. to E. Hunter Ave.,2-WAY,,,,,39.16161386,-86.50846132,7450,1/1/2009
s4554,Monroe,Bloomington,-,,3rd Street,,,,From N. Union St. to N. Union St.,2-WAY,,,,,39.16426414,-86.50924873,15431,1/1/2009
t4043,Monroe,Bloomington,-,,Sare Road,,,,SARE ROAD JUST NORTH OF ROGERS RD,2-WAY,,,,,39.13727242,-86.49656978,10132,1/1/2009
t407,Monroe,Bloomington,-,,Rogers Road,,,,From S. Spicewood Ln. to S. Sare Rd.,2-WAY,,,,,39.13597359,-86.49925472,6938,1/1/2009
t408,Monroe,Bloomington,-,,Rogers Road,,,,W. of Sare Rd.,2-WAY,,,,,39.13591101,-86.4971601,6337,1/1/2009
t409,Monroe,Bloomington,-,,Rogers Road,,,,From S. Sare Rd. to S. Forrester St.,2-WAY,,,,,39.13589185,-86.4955842,4528,1/1/2009
t412,Monroe,Bloomington,-,,Montclair Avenue,,,,From E. Edgehill Ct. to E. Montclair Ct.,2-WAY,,,,,39.14244316,-86.50432211,176,1/1/2009
t414,Monroe,Bloomington,-,,Rock Creek Drive,,,,From S. Montclair Ave. to S. Fairmont St.,2-WAY,,,,,39.14095442,-86.50329151,351,1/1/2009
t416,Monroe,Bloomington,-,,Rock Creek Drive,,,,From S. Belhaven Ct. to E. Rock Creek Ct.,2-WAY,,,,,39.14224576,-86.50044712,290,1/1/2009
t417,Monroe,Bloomington,-,,Rock Creek Drive,,,,From E. Rock Creek Ct. to S. Hawksmoore Dr.,2-WAY,,,,,39.14308406,-86.50022651,298,1/1/2009
t4336,Monroe,Bloomington,-,,Covenanter Drive,,,,From S. College Mall Rd. to S. Auto Mall Rd.,2-WAY,,,,,39.15509873,-86.49688886,8497,1/1/2009
t4358,Monroe,Bloomington,-,,Auto Mall Road,,,,From E. Covenanter Dr. to E. Buick Cadillac Blvd.,2-WAY,,,,,39.15667004,-86.49609854,3041,1/1/2009
t4518,Monroe,Bloomington,-,,Eastland Plaza Drive,,,,West of College Mall Rd.,2-WAY,,,,,39.16422954,-86.49999648,21192,1/1/2009
u4428,Monroe,Bloomington,-,,Clarizz Boulevarde,,,,From E. Buick Cadillac Blvd. to E. 3rd St.,2-WAY,,,,,39.16044281,-86.490704,7606,1/1/2009
u4530,Monroe,Bloomington,-,,Kingston Drive,,,,South of Lonview Dr.,2-WAY,,,,,39.16550694,-86.49275106,2588,1/1/2009
i4011,Monroe,Bloomington,-,,Kirby Road *Fair week*,,,,Between Airport Rd. and Gifford,2-WAY,,,,,39.14542686,-86.61027821,3864,1/1/2008
j387,Monroe,Bloomington,-,,Bunger Road *Fair week*,,,,North of W. S.R. 45,2-WAY,,,,,39.13300098,-86.6053809,2166,1/1/2008
j403,Monroe,Bloomington,-,,Airport Road *Fair week*,,,,West of S.R. 45,2-WAY,,,,,39.13679442,-86.60121629,6227,1/1/2008
k4322,Monroe,Bloomington,-,,Park Square Drive,,,,South of W. Woodside Dr.,2-WAY,,,,,39.1556044,-86.59173904,1589,1/1/2008
k4323,Monroe,Bloomington,-,,Park Square Drive,,,,North of W. Woodside Dr.,2-WAY,,,,,39.15903817,-86.59178837,2198,1/1/2008
k4328,Monroe,Bloomington,-,,Woodside Drive,,,,East of S. Park Square Dr.,2-WAY,,,,,39.15686991,-86.59149066,904,1/1/2008
n4516,Monroe,Bloomington,-,,3rd Street,,,,W. of Johnson,2-WAY,,,,,39.16450987,-86.56603035,11149,1/1/2008
n454,Monroe,Bloomington,-,,Johnson Ave.,,,,North of W. 3rd St.,2-WAY,,,,,39.16475033,-86.56499653,1070,1/1/2008
o454,Monroe,Bloomington,-,,3rd Street,,,,Bet. S. Westplex Ave. and S. Patterson Dr.,2-WAY,,,,,39.16439535,-86.55292061,19743,1/1/2008
o4544,Monroe,Bloomington,-,,6th Street,,,,Bet. N. Pine St. and N. Oak St.,2-WAY,,,,,39.16763756,-86.54766874,520,1/1/2008
o456,Monroe,Bloomington,-,,Patterson Drive,,,,Bet. W. 3rd St. and S. Adams St.,2-WAY,,,,,39.16389586,-86.55165565,10210,1/1/2008
o4613,Monroe,Bloomington,-,,Cottage Grove Avenue,,,,West of Summit St.,2-WAY,,,,,39.17223993,-86.54874261,107,1/1/2008
o4614,Monroe,Bloomington,-,,10th Street,,,,West of Summit St.,2-WAY,,,,,39.17126131,-86.54873072,221,1/1/2008
o4615,Monroe,Bloomington,-,,10th Street,,,,West of Monroe St.,2-WAY,,,,,39.17128153,-86.54764448,184,1/1/2008
o4619,Monroe,Bloomington,-,,Summit St.,,,,North of W. 10th St.,2-WAY,,,,,39.17174991,-86.54822463,61,1/1/2008
o4620,Monroe,Bloomington,-,,Summit St.,,,,North of W. Cottage Grove Ave.,2-WAY,,,,,39.17248773,-86.54821971,116,1/1/2008
o4621,Monroe,Bloomington,-,,Monroe Street,,,,South of W. Cottage Grove Ave.,2-WAY,,,,,39.17180429,-86.54708953,197,1/1/2008
o4653,Monroe,Bloomington,-,,7th Street,,,,W. of Pine,2-WAY,,,,,39.16865227,-86.54903311,1069,1/1/2008
o473,Monroe,Bloomington,-,,Vernal Pike,,,,East of N. Lemon Lane,2-WAY,,,,,39.17616602,-86.55765853,7390,1/1/2008
p4225,Monroe,Bloomington,-,,Hillside Drive,,,,From S. Rogers St. to S. Madison St.,2-WAY,,,,,39.15058189,-86.53823214,241,1/1/2008
p432,Monroe,Bloomington,-,,Rogers Street,,,,From W. Wilson St. to W. Driscoll Dr.,2-WAY,,,,,39.15209793,-86.53877081,10695,1/1/2008
p4348,Monroe,Bloomington,-,,Patterson Drive,,,,West of Rogers,2-WAY,,,,,39.15381727,-86.53991682,11895,1/1/2008
p4449,Monroe,Bloomington,-,,Rogers Street,,,,From W. 1st St. to W. 2nd St.,2-WAY,,,,,39.16041464,-86.53866363,8380,1/1/2008
p45129,Monroe,Bloomington,-,,3rd Street,,,,Westbound from S. Rogers St. to S. Madison St.,2-WAY,,,,,39.16462609,-86.53805402,4284,1/1/2008
p45217,Monroe,Bloomington,-,,6th Street,,,,East of Elm,2-WAY,,,,,39.16762954,-86.54450644,626,1/1/2008
q3519,Monroe,Bloomington,-,,Old State Road 37,,,,South of Orchard Lane,2-WAY,,,,,39.11242777,-86.5311235,11161,1/1/2008
q3611,Monroe,Bloomington,-,,Walnut Street Pike,,,,South of Rhorer Rd.,2-WAY,,,,,39.11969371,-86.52663344,4506,1/1/2008
q378,Monroe,Bloomington,-,,Walnut Street Pike,,,,Bet. E. Rhorer Rd. and E. Heather Dr.,2-WAY,,,,,39.12272023,-86.52667168,6118,1/1/2008
q387,Monroe,Bloomington,-,,Walnut Street Pike,,,,Bet. E. Burks Dr. and E. Allendale Dr.,2-WAY,,,,,39.1282,-86.52678103,7048,1/1/2008
q404,Monroe,Bloomington,-,,Walnut Street,,,,Bet. S. Walnut St. Pk. and E. South Dr.,2-WAY,,,,,39.1397408,-86.53067086,20414,1/1/2008
q4117,Monroe,Bloomington,-,,Henderson Street,,,,Bet. E. South Dr. and E. Summit View Pl.,2-WAY,NB/SB,,,,39.14323564,-86.5269575,7866,1/1/2008
q4345,Monroe,Bloomington,-,,Walnut Street,,,,Bet. E. Wilson St. and S. Monon Dr.,2-WAY,,,,,39.15183042,-86.53373251,27052,1/1/2008
q4389,Monroe,Bloomington,-,,Henderson Street,,,,Southbound Just South of E. Allen St.,2-WAY,,,,,39.15487713,-86.52700153,6095,1/1/2008
q439,Monroe,Bloomington,-,,Allen Street,,,,West of S. Henderson St.,2-WAY,,,,,39.15556619,-86.52755152,243,1/1/2008
q4390,Monroe,Bloomington,-,,Henderson Street,,,,North of E. Allen St.,2-WAY,,,,,39.15601323,-86.52703775,5996,1/1/2008
q444,Monroe,Bloomington,-,,2nd Street,,,,West of Walnut St.,2-WAY,,,,,39.16137365,-86.53429112,12432,1/1/2008
q4445,Monroe,Bloomington,-,,Walnut Street,,,,Bet. E. 2nd St. and E. Smith Ave.,2-WAY,,,,,39.16210281,-86.53364488,13518,1/1/2008
q4515,Monroe,Bloomington,-,,3rd Street,,,,From Lincoln St. to Grant St.,2-WAY,,,,,39.1645826,-86.53046516,18482,1/1/2008
q4517,Monroe,Bloomington,-,,3rd Street,,,,Bet. Walnut St. and Washington St.,2-WAY,,,,,39.16459459,-86.53299694,17067,1/1/2008
q4518,Monroe,Bloomington,-,,3rd Street,,,,West of Walnut,2-WAY,,,,,39.16460056,-86.53426282,14577,1/1/2008
q4532,Monroe,Bloomington,-,,Dunn Street,,,,W. of E. Atwater Ave.,2-WAY,,,,,39.16362581,-86.52829457,1954,1/1/2008
q455,Monroe,Bloomington,-,,Henderson Street,,,,South of Atwater Ave.,2-WAY,,,,,39.16297901,-86.52725515,4700,1/1/2008
q4552,Monroe,Bloomington,-,,Washington Street,,,,N. of Kirkwood,2-WAY,,,,,39.16371063,-86.53237767,2894,1/1/2008
q4558,Monroe,Bloomington,-,,Walnut Street,,,,Bet. E. Kirkwood Ave. and E. 6th St.,2-WAY,,,,,39.16706619,-86.53360795,15744,1/1/2008
q4562,Monroe,Bloomington,-,,College Avenue,,,,Bet. W. Smith Ave. and W. 3rd St.,2-WAY,,,,,39.16372431,-86.53490368,13556,1/1/2008
q4566,Monroe,Bloomington,-,,College Avenue,,,,Bet. W. 6th St. and W. 7th St.,2-WAY,,,,,39.16805798,-86.53486099,13462,1/1/2008
q461,Monroe,Bloomington,-,,College Avenue,,,,Bet. W. 10th St. and W. 11th St.,2-WAY,,,,,39.17247542,-86.53482013,10703,1/1/2008
q4927,Monroe,Bloomington,-,,Barbara Drive,,,,From E. Saville Ave. to E. Glendora Dr.,2-WAY,,,,,39.19041384,-86.52957232,42,1/1/2008
q5017,Monroe,Bloomington,-,,Dunn Street,,,,N. of Tammarrack,2-WAY,,,,,39.19400943,-86.52854428,1814,1/1/2008
q506,Monroe,Bloomington,-,,Glendora Drive,,,,West of Dunn St.,2-WAY,,,,,39.19131541,-86.52907985,371,1/1/2008
q507,Monroe,Bloomington,-,,Glendora Drive,,,,From N. Fritz Dr. to N. Barbara Dr.,2-WAY,,,,,39.19115806,-86.53043492,382,1/1/2008
r3718,Monroe,Bloomington,-,,Jamie Lane,,,,Bet. E. Rhorer Rd. and E. Benson Ct.,2-WAY,,,,,39.12262198,-86.51711636,507,1/1/2008
r378,Monroe,Bloomington,-,,Rhorer Road,,,,From S. Walnut St. Pk. to S. Nimit Dr.,2-WAY,,,,,39.12143697,-86.52522628,8450,1/1/2008
r3838,Monroe,Bloomington,-,,Bainbridge Drive,,,,South of E. Allendale Dr.,2-WAY,,,,,39.1298864,-86.5196293,1129,1/1/2008
r3957,Monroe,Bloomington,-,,Allendale Dr.,,,,East of S. Bainbridge Dr.,2-WAY,,,,,39.13073736,-86.51912317,1343,1/1/2008
r4226,Monroe,Bloomington,-,,Thornton Drive,,,,From S. Huntington Dr. to S. Olive St.,2-WAY,,,,,39.14938809,-86.51982202,140,1/1/2008
r4246,Monroe,Bloomington,-,,Olive Street,,,,From E. Thornton Dr. to E. Thornton Dr.,2-WAY,,,,,39.14889468,-86.51881558,148,1/1/2008
r4248,Monroe,Bloomington,-,,Olive Street,,,,From E. Miller Dr. to E. Thornton Dr.,2-WAY,,,,,39.14757025,-86.51879579,149,1/1/2008
rcl1334,Monroe,Bloomington,-,,Kirby Road *Fair week*,,,,Bet. W. Airport Rd. and W. Foster Curry Rd.,2-WAY,,,,,39.13816115,-86.61024817,3319,1/1/2008
rcl1413,Monroe,Bloomington,-,,Cory Lane,,,,South of W. 3rd St.,2-WAY,,,,,39.16355069,-86.56010248,1510,1/1/2008
rcl1508,Monroe,Bloomington,-,,3rd Street,,,,Westbound Bet. S. Kimble Dr. and S. Opportunity Ln.,2-WAY,,,,,39.16452099,-86.56752468,11752,1/1/2008
rcl466,Monroe,Bloomington,-,,Rogers Street,,,,From W. Prospect St. to W. 3rd St.,2-WAY,,,,,39.16329794,-86.53866384,9710,1/1/2008
rcl619,Monroe,Bloomington,-,,Sare Road,,,,SARE RD. S. OF E. CANADA DR.,2-WAY,,,,,39.1257974,-86.50518575,6373,1/1/2008
rcl722,Monroe,Bloomington,-,,Gates Drive,,,,Northbound,2-WAY,,,,,39.16508451,-86.57605049,13135,1/1/2008
s4211,Monroe,Bloomington,-,,Arden Drive,,,,Bet. S. Oxford Dr. and S. Wilton Dr.,2-WAY,,,,,39.14764573,-86.51268268,285,1/1/2008
